iter,time_sec,res_norm
1,0.007433599996147677,27.516037554673463
2,0.01318759997957386,22.008981173030815
3,0.01881199999479577,18.725057293514144
4,0.02428939999663271,16.734122931435323
5,0.030204999988200143,15.460176366481168
6,0.035851099994033575,14.57761393951495
7,0.041761100001167506,13.913619753267072
8,0.04769099998520687,13.378838139868012
9,0.053247899981215596,12.901018648027902
10,0.05852069999673404,12.469141602413794
11,0.06395630000042729,12.077048125162396
12,0.0692665999813471,11.716942583418986
13,0.0745034999854397,11.381962681134668
14,0.07994319999124855,11.083793879725377
15,0.08539110000128858,10.798689604690006
16,0.09077589999651536,10.514314198580495
17,0.09637439998914488,10.2258944222952
18,0.10180519998539239,9.972499417575067
19,0.10710199997993186,9.731131805805466
20,0.11269519999041222,9.50291592548639
21,0.11803099999087863,9.28629103150906
22,0.12335949999396689,9.071568146121727
23,0.12872429998242296,8.85873868331451
24,0.13468059999286197,8.658684807727179
25,0.1404647000017576,8.460743266692107
26,0.14649739998276345,8.276949071482704
27,0.15208899998106062,8.104377916947445
28,0.15795139997499064,7.941846482523629
29,0.1640731999941636,7.794856800850277
30,0.16945129999658093,7.653098542143015
31,0.17480069998418912,7.509427262879047
32,0.1803135999944061,7.380247992763787
33,0.18575659999623895,7.255316681072567
34,0.1910321999748703,7.127357843140812
35,0.1971322000026703,7.011863213792337
36,0.20253919999231584,6.899411754345117
37,0.20797739998670295,6.784422584901958
38,0.21358019998297095,6.681417193102228
39,0.21950559999095276,6.587562977555029
40,0.22486719998414628,6.489165981815466
41,0.2306172999960836,6.395521169023559
42,0.23607610000181012,6.3112407075921
43,0.24138569997739978,6.2235359543216155
44,0.24718609999399632,6.139066024730518
45,0.2525420000019949,6.0631839452755205
46,0.2580145999963861,5.994305180915133
47,0.26382429999648593,5.931429205251231
48,0.26940279998234473,5.867496714193313
49,0.27465989999473095,5.803437448779851
50,0.2800120000028983,5.734415447869725
51,0.2850939999916591,5.67237098176852
52,0.2900398999918252,5.616001238098914
53,0.29518950000056066,5.559139657934712
54,0.30011019998346455,5.507508050829529
55,0.3051363999838941,5.455318529452078
56,0.3102923999831546,5.408195670717977
57,0.3156142999941949,5.365339789974648
58,0.32076629999210127,5.326138199760813
59,0.3270415999868419,5.280133492604497
60,0.33402149999164976,5.239369559235178
61,0.34055769999395125,5.197262275391778
62,0.34659129998181015,5.154596472664524
63,0.35223459999542683,5.111812838459862
64,0.35788999998476356,5.068552597394932
65,0.36401739998837,5.030409613369261
66,0.3694850000028964,4.991178028590348
67,0.3750006999762263,4.956175728134909
68,0.38096699997549877,4.919854543324963
69,0.38780579998274334,4.882532663055678
70,0.393202699982794,4.840325914599576
71,0.4005112999875564,4.7991084175649235
72,0.405801299988525,4.759122693221107
73,0.41213389998301864,4.719792473399055
74,0.4200657999899704,4.681076196785088
75,0.4273027000017464,4.647226424431834
76,0.43574099999386817,4.612918588159115
77,0.4427537999872584,4.582419004343982
78,0.45090699999127537,4.550663917126885
79,0.4582234999979846,4.5223392787024626
80,0.46621819998836145,4.492804719901731
81,0.4740522999782115,4.46619945718191
82,0.48151889999280684,4.437771029664841
83,0.4897804999782238,4.408433302523965
84,0.4968702999758534,4.374417115806618
85,0.5060088000027463,4.344901358196132
86,0.512990399991395,4.314633384259235
87,0.5221339999989141,4.288218022979548
88,0.5290785999968648,4.260905593551615
89,0.5379653999989387,4.232450475163113
90,0.5452360999770463,4.207836879590063
91,0.5539080000016838,4.1860722446088
92,0.5610048999951687,4.166658082529794
93,0.5695985999773256,4.149210059529472
94,0.5767410999978893,4.129325432358415
95,0.5854580999875907,4.107449978839249
96,0.5930143999867141,4.088157153940544
97,0.601729099988006,4.071011908995256
98,0.6090253999864217,4.051536821912007
99,0.6178736999863759,4.03043055252676
100,0.6252756000030786,4.011933197552851
101,0.6336253999907058,3.995568668747318
102,0.6411556999955792,3.976985390745774
103,0.6492632000008598,3.9606836465331154
104,0.6574212999839801,3.9422703579933076
105,0.6646093000017572,3.926193344157584
106,0.6732239999982994,3.911973823692576
107,0.6803900999948382,3.895548965808367
108,0.688694399985252,3.8771919411678164
109,0.6956499999796506,3.861279869099545
110,0.7032439999748021,3.8473358938268167
111,0.7102002999745309,3.831204984294157
112,0.7184242999937851,3.817106674169444
113,0.7255904999910854,3.800828190773704
114,0.7342560999968555,3.7832690246138845
115,0.7420587999804411,3.7682344864148436
116,0.7504774999979418,3.75158110139794
117,0.7580460000026505,3.737194093856527
118,0.7659161999763455,3.721093122337431
119,0.7732359999790788,3.707110237429294
120,0.7796349999844097,3.6913890785636982
121,0.7875401999917813,3.677680078955928
122,0.7936272999795619,3.6656712915064427
123,0.802177399978973,3.651282959370909
124,0.8087850000010803,3.638927704910284
125,0.8166254999814555,3.6246139570745215
126,0.8254465999780223,3.6121571850078573
127,0.8367647999839392,3.601297297663124
128,0.8442755999858491,3.591740232135533
129,0.8531627999909688,3.5832618973083723
130,0.8603945999930147,3.5756886932889245
131,0.8666304999787826,3.565430510433477
132,0.8723374999826774,3.553682966530673
133,0.8784364000021014,3.5435809038834063
134,0.8840633999789134,3.531793204824485
135,0.8892877000034787,3.5217252452071484
136,0.8953082999796607,3.5130473575386985
137,0.9008691999770235,3.5054894721798155
138,0.9070282999891788,3.498848136543429
139,0.9138810999866109,3.4929674108618376
140,0.9200856999959797,3.4877257871270166
141,0.9254384999803733,3.483027111432007
142,0.93327209999552,3.478794195957078
143,0.9406032999977469,3.474964259008635
144,0.94792679999955,3.471485622785577
145,0.9556392999948002,3.4683152875093435
146,0.9627740999858361,3.4654171241462364
147,0.9706408999918494,3.4627605095147187
148,0.9777431999973487,3.460319281917532
149,0.9856498999870382,3.458070932018513
150,0.9924063999787904,3.455995968565095
151,1.0010300999856554,3.4540774156642975
152,1.0096883999940474,3.4486110010931235
153,1.020287699997425,3.4439324344913596
154,1.0285374999803025,3.4399264380497674
155,1.0394461999821942,3.4364518742384877
156,1.0476551999745425,3.4334053955236867
157,1.0570188999990933,3.4307098952155
158,1.0648443999816664,3.4283067590280414
159,1.0723814999801107,3.4230817847382933
160,1.0798423999804072,3.4185993208791965
161,1.0889489999972284,3.4116836207463
162,1.096205599984387,3.4058411285892296
163,1.1063777999952435,3.4008791025722362
164,1.1158999000035692,3.3934323947290643
165,1.125902599975234,3.3872056257840293
166,1.1358168000006117,3.3819203098297006
167,1.1456453999853693,3.3773864733244463
168,1.153343899990432,3.3734612825378782
169,1.1591148999868892,3.3700356908407496
170,1.1681287999963388,3.3638935384790076
171,1.175256399990758,3.3586792566357753
172,1.1827396999869961,3.3542474150419648
173,1.1887082000030205,3.3504363184617962
174,1.1958603999810293,3.347126369389581
175,1.202117399981944,3.3442274247984414
176,1.2105933999991976,3.3416702903511113
177,1.2206932999833953,3.3365050111674193
178,1.2289789999776985,3.3320976767568684
179,1.2350183999806177,3.3283605265947034
180,1.2402685999986716,3.3191247563729833
181,1.2459268999809865,3.311580091818221
182,1.2517844999965746,3.3053602706522955
183,1.2572463999968022,3.30016012233414
184,1.26293529997929,3.295759123603209
185,1.2681402000016533,3.2919951575131905
186,1.2732174999837298,3.2887469471054374
187,1.278830499999458,3.2859221867230546
188,1.284375999995973,3.2834494376874526
189,1.290005899994867,3.2780961024564608
190,1.2958366999810096,3.273669640725935
191,1.3012825999758206,3.2699226221266118
192,1.3064976999885403,3.2667149027849804
193,1.3128250000008848,3.2639427554780895
194,1.3182914999779314,3.2615278521095723
195,1.3237744999933057,3.2594099068808484
196,1.3298110000032466,3.254572517967619
197,1.3364468999789096,3.2505089734998167
198,1.3425572999985889,3.2470983427538203
199,1.3513552999938838,3.2442011285393804
200,1.3589446999831125,3.241714746214618
201,1.3654110999777913,3.239562307900371
202,1.3705704000021797,3.2376851172933794
203,1.3757746999908704,3.2360375800465757
204,1.3818320999853313,3.234583702770394
205,1.387071199977072,3.233294648578858
206,1.3922393999819178,3.2321470038590348
207,1.3980646999843884,3.2311215299930782
208,1.4030678999843076,3.2302022502208647
209,1.4081013999821153,3.229375771344961
210,1.4140717999835033,3.2286307723361305
211,1.419142999977339,3.227957613249026
212,1.4242289999965578,3.227348032093684
213,1.429757099976996,3.2267949069038946
214,1.4348237999947742,3.2262920667844366
215,1.4400330999924336,3.225834140229911
216,1.445474899985129,3.2254164321555368
217,1.4505490000010468,3.222071480291581
218,1.455691699986346,3.21926463297966
219,1.4610791000013705,3.2169654294243695
220,1.4662538999982644,3.215053784674544
221,1.4712447999918368,3.213443286348304
