iter,time_sec,res_norm
1,0.008367599977646023,28.152859266183953
2,0.016064099996583536,22.220838389756203
3,0.022862899990286678,18.766417638372793
4,0.030870399990817532,16.702438326574303
5,0.038388899993151426,15.384647504593516
6,0.04615349997766316,14.465409390428245
7,0.053052399976877496,13.767714905993172
8,0.061073999997461215,13.178440987026406
9,0.06804299997747876,12.68796632300971
10,0.0754626999842003,12.195386318921875
11,0.08291959998314269,11.75991370330306
12,0.09034409999730997,11.363798840853994
13,0.09810669999569654,10.966343039943228
14,0.10523909999756142,10.625815319219523
15,0.11323239997727796,10.307819021160114
16,0.12100069998996332,10.013340794994154
17,0.12913970000226982,9.752527042549781
18,0.13675579999107867,9.505880042425789
19,0.14449999999487773,9.272283022112669
20,0.15169609998702072,9.03990968588686
21,0.15939669997897,8.813100574598133
22,0.16690599999856204,8.603763350588224
23,0.174645099992631,8.416327764865585
24,0.18222639997838996,8.237825511578158
25,0.18920419999631122,8.06864425987109
26,0.1969894999929238,7.915832343496883
27,0.20512949998374097,7.76781286635905
28,0.21335370000451803,7.624987387297024
29,0.22126189997652546,7.477771336913786
30,0.2292814999818802,7.346674983369447
31,0.23609489999944344,7.2277746466378
32,0.24376589999883436,7.0947198913625975
33,0.2510267999896314,6.963422097861412
34,0.25820409998414107,6.8404722110815985
35,0.26563109998824075,6.724204581551082
36,0.2726486999890767,6.614118777678406
37,0.2804887999955099,6.508560096205979
38,0.2872616999957245,6.407429095398064
39,0.2946335999877192,6.316523029290385
40,0.3018117999890819,6.227368669729383
41,0.3098203999979887,6.146791522548418
42,0.31646919998456724,6.065930906803833
43,0.32364839999354444,5.9927707581165555
44,0.3306442000030074,5.911212303591651
45,0.33748089999426156,5.832573350946729
46,0.3453565999807324,5.761517056515736
47,0.3526367000013124,5.690506133397392
48,0.361281899997266,5.620254801514271
49,0.3688254999869969,5.556688496834988
50,0.37616260000504553,5.498514073259874
51,0.3837292999960482,5.432737938353738
52,0.3897043000033591,5.367978119949055
53,0.3951449999876786,5.310297561676881
54,0.4003966999880504,5.257982737346048
55,0.40608099999371916,5.210232176410772
56,0.4117758999927901,5.155348849524611
57,0.41729129999293946,5.100765311040869
58,0.42315590000362135,5.0518384502129265
59,0.4290403999912087,5.007473062106473
60,0.43428709998261184,4.966979351018009
61,0.44071149997762404,4.924674778672767
62,0.4480656999803614,4.881758892256179
63,0.4545299999881536,4.843058416174844
64,0.46008950000396,4.807973650495196
65,0.46577979999710806,4.7712956259217
66,0.4717806999979075,4.733100607442232
67,0.47719279999728315,4.699034711307864
68,0.48279769998043776,4.668163817107898
69,0.48949189999257214,4.639994189749003
70,0.4944186999928206,4.61414284673681
71,0.4993345999973826,4.58501651206563
72,0.5053609999886248,4.558471909518509
73,0.5131610999815166,4.524670679419153
74,0.520025199977681,4.490595171351563
75,0.5258931999851484,4.460735844030958
76,0.5315080999862403,4.4341145269277735
77,0.5371623999963049,4.405694979142895
78,0.5426857999991626,4.3805217652930075
79,0.5482352999970317,4.357926953840772
80,0.5538816999760456,4.332968373120036
81,0.5596061999967787,4.298309718119611
82,0.5657196999818552,4.268570758001975
83,0.5721742000023369,4.242535078739305
84,0.5788058000034653,4.2195007255424875
85,0.5840587999846321,4.1989397159115205
86,0.5909503999864683,4.176168169719975
87,0.598424800002249,4.156145256253204
88,0.6045009999943431,4.1301768310561195
89,0.610009900003206,4.10329342430437
90,0.6152900999877602,4.0793667703724
91,0.6209309999831021,4.0580220406482175
92,0.6264269999810494,4.038818035083704
93,0.6316714999848045,4.021418486919278
94,0.636961699987296,4.0009254885066285
95,0.6423003999807406,3.9826902897973415
96,0.64726949998294,3.9661961820016476
97,0.6523848999931943,3.947343719755847
98,0.6580861999827903,3.9262449006662457
99,0.6636771999765188,3.9038062479756723
100,0.6690028999873903,3.8802023334999904
101,0.674441899987869,3.856084271440317
102,0.6796403999906033,3.835119927018416
103,0.6857495000003837,3.813155258928134
104,0.6917379999940749,3.7938685061383355
105,0.6973468999785837,3.776840630070676
106,0.7030812999873888,3.758585140881392
107,0.7085965999867767,3.7425087124888172
108,0.7136345999897458,3.7282869315969824
109,0.718788800004404,3.712486430835169
110,0.7244362999917939,3.698399665853888
111,0.7295990999846254,3.6826695900474617
112,0.7347971999843139,3.6687203798230383
113,0.740215600002557,3.6528300681010433
114,0.7453620999876875,3.636059065486332
115,0.7505631999811158,3.6181652957966612
116,0.7564784999995027,3.602879015767791
117,0.7620282999996562,3.589603073316552
118,0.7676937999785878,3.5749451604993276
119,0.7739835999964271,3.5590712190741276
120,0.7797362999990582,3.542421801423785
121,0.7858505999902263,3.528213239964898
122,0.7919390999886673,3.5159873767285674
123,0.7972303999995347,3.5053665503721296
124,0.8034465999808162,3.492967043680924
125,0.8109517999982927,3.4822482334392073
126,0.8179985999886412,3.4729306541880813
127,0.8241842999996152,3.4647626351780003
128,0.8297350999782793,3.454415833588978
129,0.8356120999960694,3.4454688995852245
130,0.8414173999917693,3.437668536532997
131,0.8468663999810815,3.4279738459265805
